3/1/18 9:45 AM,1001036.38
3/1/18 9:50 AM,1001144.69
3/1/18 9:55 AM,1001254.44
3/1/18 10:00 AM,1001342.75
3/1/18 10:05 AM,1001431.44
3/1/18 10:10 AM,1001520.81
3/1/18 10:15 AM,1001612.25
3/1/18 10:20 AM,1001702.31
3/1/18 10:25 AM,1001794.25
3/1/18 10:30 AM,1001887.06
3/1/18 10:35 AM,1001980.25
3/1/18 10:40 AM,1002071.44
3/1/18 10:45 AM,1002147.75
3/1/18 10:50 AM,1002239.69
3/1/18 10:55 AM,1002333.63
3/1/18 11:00 AM,1002427.50
3/1/18 11:05 AM,1002521.69
3/1/18 11:10 AM,1002613.88
3/1/18 11:15 AM,1002705.88
3/1/18 11:20 AM,1002800.38
3/1/18 11:25 AM,1002893.00
3/1/18 11:30 AM,1002987.31
3/1/18 11:35 AM,1003065.38
3/1/18 11:40 AM,1003161.69
3/1/18 11:45 AM,1003256.31
3/1/18 11:50 AM,1003350.75
3/1/18 11:55 AM,1003447.31
3/1/18 12:00 PM,1003543.63
3/1/18 12:05 PM,1003640.38
3/1/18 12:10 PM,1003737.00
3/1/18 12:15 PM,1003836.63
3/1/18 12:20 PM,1003917.44
3/1/18 12:25 PM,1004011.88
3/1/18 12:30 PM,1004104.88
3/1/18 12:35 PM,1004199.25
3/1/18 12:40 PM,1004294.19
3/1/18 12:45 PM,1004389.50
3/1/18 12:50 PM,1004484.38
3/1/18 12:55 PM,1004582.56
3/1/18 1:00 PM,1004682.63
3/1/18 1:05 PM,1004783.75
3/1/18 1:10 PM,1004883.63
3/1/18 1:15 PM,1004966.00
3/1/18 1:20 PM,1005065.75
3/1/18 1:25 PM,1005162.44
3/1/18 1:30 PM,1005260.75
3/1/18 1:35 PM,1005358.31
3/1/18 1:40 PM,1005457.81
3/1/18 1:45 PM,1005555.63
3/1/18 3:00 PM,1005571.00
3/1/18 3:05 PM,1005638.63
3/1/18 3:10 PM,1005735.38
3/1/18 3:15 PM,1005840.06
3/1/18 3:20 PM,1005944.56
3/1/18 3:25 PM,1006057.00
3/1/18 3:30 PM,1006165.25
3/1/18 3:35 PM,1006250.06
3/1/18 3:40 PM,1006350.69
3/1/18 3:45 PM,1006448.88
3/1/18 3:50 PM,1006549.06
3/1/18 3:55 PM,1006654.56
3/1/18 4:00 PM,1006760.19
3/1/18 4:05 PM,1006865.88
3/1/18 4:10 PM,1006968.13
3/1/18 4:15 PM,1007066.81
3/1/18 4:20 PM,1007162.94
3/1/18 4:25 PM,1007244.06
3/1/18 4:30 PM,1007348.06
3/1/18 4:35 PM,1007453.13
3/1/18 4:40 PM,1007561.13
3/1/18 4:45 PM,1007659.63
3/1/18 4:50 PM,1007757.75
3/1/18 4:55 PM,1007857.94
3/1/18 5:00 PM,1007957.06
3/1/18 5:05 PM,1008062.75
3/1/18 5:10 PM,1008168.75
3/1/18 5:15 PM,1008275.13
3/1/18 5:20 PM,1008359.06
3/1/18 5:25 PM,1008458.31
3/1/18 5:30 PM,1008556.94
